0 0 1.500000 -0.500000
1 0 1.500000 -0.500000
2 0 1.500000 1.500000
3 0 -1.500000 -15.500000
4 0 6.500000 0.500000
5 0 3.500000 0.500000
6 0 3.500000 0.500000
7 0 -15.500000 -10.500000
8 0 0.000000 0.000000
9 0 4.500000 -0.500000
10 0 4.500000 -0.500000
11 0 -0.500000 -3.500000
12 0 11.500000 1.500000
13 0 3.500000 -0.500000
14 0 5.500000 -1.500000
15 0 0.500000 1.500000
16 0 -13.500000 0.500000
17 0 5.500000 0.500000
18 0 4.500000 0.500000
19 0 2.500000 0.500000
20 0 5.500000 -0.500000
21 0 4.500000 0.500000
22 0 3.500000 0.500000
23 0 2.500000 1.500000
24 0 2.500000 1.500000
25 0 2.500000 1.500000
26 0 0.500000 1.500000
27 0 1.500000 1.500000
28 0 -0.500000 0.500000
0 1 1.500000 -0.500000
1 1 1.500000 -0.500000
2 1 1.500000 -0.500000
3 1 -11.500000 -11.500000
4 1 2.500000 -0.500000
5 1 2.500000 -0.500000
6 1 -15.500000 -10.500000
7 1 -15.500000 -10.500000
8 1 1.500000 5.500000
9 1 3.500000 7.500000
10 1 4.500000 -4.500000
11 1 3.500000 10.500000
12 1 10.500000 0.500000
13 1 2.500000 1.500000
14 1 5.500000 1.500000
15 1 2.500000 0.500000
16 1 4.500000 1.500000
17 1 4.500000 0.500000
18 1 4.500000 0.500000
19 1 3.500000 1.500000
20 1 5.500000 5.500000
21 1 5.500000 2.500000
22 1 -1.500000 -4.500000
23 1 2.500000 -0.500000
24 1 2.500000 1.500000
25 1 2.500000 1.500000
26 1 1.500000 1.500000
27 1 2.500000 1.500000
28 1 1.500000 3.500000
0 2 2.500000 -0.500000
1 2 1.500000 -0.500000
2 2 0.500000 -1.500000
3 2 -11.500000 -10.500000
4 2 2.500000 -0.500000
5 2 2.500000 -0.500000
6 2 3.500000 -0.500000
7 2 3.500000 -0.500000
8 2 3.500000 -0.500000
9 2 3.500000 -0.500000
10 2 2.500000 0.500000
11 2 3.500000 0.500000
12 2 13.500000 -5.500000
13 2 5.500000 -5.500000
14 2 4.500000 -0.500000
15 2 4.500000 1.500000
16 2 3.500000 0.500000
17 2 3.500000 0.500000
18 2 4.500000 1.500000
19 2 4.500000 1.500000
20 2 3.500000 1.500000
21 2 1.500000 2.500000
22 2 -11.500000 -15.500000
23 2 0.000000 0.000000
24 2 2.500000 1.500000
25 2 2.500000 1.500000
26 2 1.500000 1.500000
27 2 5.500000 1.500000
28 2 1.500000 2.500000
0 3 1.500000 -2.500000
1 3 1.500000 -2.500000
2 3 0.500000 -0.500000
3 3 -10.500000 -6.500000
4 3 2.500000 -8.500000
5 3 3.500000 -0.500000
6 3 2.500000 -0.500000
7 3 3.500000 -0.500000
8 3 3.500000 -0.500000
9 3 3.500000 -0.500000
10 3 3.500000 -0.500000
11 3 3.500000 -0.500000
12 3 -2.500000 -0.500000
13 3 0.000000 0.000000
14 3 4.500000 0.500000
15 3 4.500000 0.500000
16 3 3.500000 0.500000
17 3 -14.500000 11.500000
18 3 4.500000 -0.500000
19 3 2.500000 2.500000
20 3 3.500000 1.500000
21 3 3.500000 1.500000
22 3 2.500000 2.500000
23 3 -15.500000 7.500000
24 3 2.500000 2.500000
25 3 2.500000 2.500000
26 3 0.500000 -1.500000
27 3 5.500000 1.500000
28 3 1.500000 2.500000
0 4 1.500000 -1.500000
1 4 2.500000 -1.500000
2 4 2.500000 -1.500000
3 4 2.500000 -0.500000
4 4 2.500000 -1.500000
5 4 2.500000 -1.500000
6 4 2.500000 -1.500000
7 4 0.500000 -0.500000
8 4 3.500000 -4.500000
9 4 3.500000 -4.500000
10 4 3.500000 -5.500000
11 4 3.500000 -5.500000
12 4 -2.500000 -6.500000
13 4 0.000000 0.000000
14 4 4.500000 -0.500000
15 4 3.500000 0.500000
16 4 3.500000 1.500000
17 4 0.000000 0.000000
18 4 2.500000 -11.500000
19 4 3.500000 1.500000
20 4 3.500000 1.500000
21 4 3.500000 1.500000
22 4 2.500000 2.500000
23 4 2.500000 2.500000
24 4 2.500000 2.500000
25 4 2.500000 2.500000
26 4 -4.500000 2.500000
27 4 0.000000 0.000000
28 4 1.500000 -9.500000
0 5 1.500000 -0.500000
1 5 1.500000 -0.500000
2 5 1.500000 -2.500000
3 5 2.500000 -1.500000
4 5 2.500000 -1.500000
5 5 2.500000 -1.500000
6 5 2.500000 -1.500000
7 5 0.500000 -1.500000
8 5 0.000000 0.000000
9 5 0.000000 0.000000
10 5 0.000000 0.000000
11 5 3.500000 -0.500000
12 5 3.500000 -0.500000
13 5 12.500000 11.500000
14 5 15.500000 -12.500000
15 5 3.500000 0.500000
16 5 3.500000 0.500000
17 5 0.000000 0.000000
18 5 0.000000 0.000000
19 5 9.500000 2.500000
20 5 3.500000 1.500000
21 5 3.500000 1.500000
22 5 2.500000 2.500000
23 5 2.500000 2.500000
24 5 2.500000 2.500000
25 5 1.500000 3.500000
26 5 -3.500000 10.500000
27 5 0.000000 0.000000
28 5 0.000000 0.000000
0 6 1.500000 -2.500000
1 6 1.500000 -2.500000
2 6 0.500000 -2.500000
3 6 2.500000 -1.500000
4 6 2.500000 -1.500000
5 6 2.500000 -1.500000
6 6 2.500000 -1.500000
7 6 0.500000 -3.500000
8 6 2.500000 0.500000
9 6 2.500000 0.500000
10 6 0.000000 0.000000
11 6 7.500000 0.500000
12 6 3.500000 -0.500000
13 6 2.500000 0.500000
14 6 15.500000 -13.500000
15 6 3.500000 0.500000
16 6 3.500000 0.500000
17 6 -0.500000 7.500000
18 6 0.000000 0.000000
19 6 0.000000 0.000000
20 6 9.500000 7.500000
21 6 2.500000 3.500000
22 6 2.500000 2.500000
23 6 2.500000 2.500000
24 6 2.500000 2.500000
25 6 2.500000 2.500000
26 6 -2.500000 3.500000
27 6 0.000000 0.000000
28 6 0.000000 0.000000
0 7 1.500000 -2.500000
1 7 1.500000 -2.500000
2 7 1.500000 -2.500000
3 7 1.500000 -2.500000
4 7 1.500000 -2.500000
5 7 1.500000 -1.500000
6 7 2.500000 -1.500000
7 7 -4.500000 -1.500000
8 7 2.500000 -1.500000
9 7 2.500000 -1.500000
10 7 3.500000 -0.500000
11 7 3.500000 -0.500000
12 7 3.500000 -0.500000
13 7 3.500000 0.500000
14 7 4.500000 -0.500000
15 7 2.500000 1.500000
16 7 3.500000 0.500000
17 7 1.500000 1.500000
18 7 0.000000 0.000000
19 7 0.000000 0.000000
20 7 4.500000 3.500000
21 7 -0.500000 0.500000
22 7 1.500000 0.500000
23 7 2.500000 2.500000
24 7 2.500000 3.500000
25 7 2.500000 3.500000
26 7 1.500000 3.500000
27 7 -1.500000 8.500000
28 7 0.500000 5.500000
0 8 0.500000 -2.500000
1 8 1.500000 -2.500000
2 8 1.500000 -2.500000
3 8 1.500000 -2.500000
4 8 1.500000 -2.500000
5 8 1.500000 -1.500000
6 8 1.500000 -2.500000
7 8 -5.500000 -4.500000
8 8 2.500000 -1.500000
9 8 2.500000 -1.500000
10 8 3.500000 0.500000
11 8 2.500000 -0.500000
12 8 2.500000 -0.500000
13 8 2.500000 -0.500000
14 8 3.500000 2.500000
15 8 2.500000 1.500000
16 8 2.500000 1.500000
17 8 2.500000 1.500000
18 8 2.500000 1.500000
19 8 0.000000 0.000000
20 8 7.500000 6.500000
21 8 1.500000 3.500000
22 8 2.500000 4.500000
23 8 2.500000 3.500000
24 8 1.500000 3.500000
25 8 1.500000 3.500000
26 8 1.500000 3.500000
27 8 -0.500000 3.500000
28 8 0.500000 3.500000
0 9 0.500000 -3.500000
1 9 1.500000 -2.500000
2 9 1.500000 -2.500000
3 9 1.500000 -2.500000
4 9 -15.500000 11.500000
5 9 12.500000 -15.500000
6 9 -8.500000 -10.500000
7 9 4.500000 3.500000
8 9 3.500000 2.500000
9 9 3.500000 -0.500000
10 9 2.500000 -1.500000
11 9 2.500000 -0.500000
12 9 2.500000 -0.500000
13 9 2.500000 0.500000
14 9 1.500000 0.500000
15 9 6.500000 10.500000
16 9 2.500000 1.500000
17 9 2.500000 1.500000
18 9 1.500000 1.500000
19 9 2.500000 2.500000
20 9 11.500000 -7.500000
21 9 2.500000 -4.500000
22 9 2.500000 1.500000
23 9 1.500000 3.500000
24 9 1.500000 3.500000
25 9 1.500000 3.500000
26 9 1.500000 3.500000
27 9 -4.500000 3.500000
28 9 0.500000 4.500000
0 10 11.500000 -10.500000
1 10 1.500000 -3.500000
2 10 0.500000 -2.500000
3 10 1.500000 -2.500000
4 10 -6.500000 -2.500000
5 10 1.500000 2.500000
6 10 1.500000 2.500000
7 10 2.500000 -1.500000
8 10 1.500000 -1.500000
9 10 1.500000 -1.500000
10 10 2.500000 -0.500000
11 10 2.500000 -0.500000
12 10 2.500000 -0.500000
13 10 2.500000 0.500000
14 10 2.500000 0.500000
15 10 1.500000 -1.500000
16 10 1.500000 1.500000
17 10 2.500000 1.500000
18 10 0.500000 1.500000
19 10 2.500000 2.500000
20 10 -5.500000 2.500000
21 10 1.500000 -12.500000
22 10 9.500000 3.500000
23 10 1.500000 3.500000
24 10 1.500000 3.500000
25 10 2.500000 -5.500000
26 10 1.500000 6.500000
27 10 1.500000 5.500000
28 10 -0.500000 5.500000
0 11 1.500000 -3.500000
1 11 0.500000 -3.500000
2 11 0.500000 -2.500000
3 11 1.500000 -2.500000
4 11 0.500000 -2.500000
5 11 1.500000 -2.500000
6 11 1.500000 -2.500000
7 11 2.500000 -1.500000
8 11 1.500000 -1.500000
9 11 2.500000 -0.500000
10 11 2.500000 -0.500000
11 11 1.500000 -3.500000
12 11 4.500000 -10.500000
13 11 9.500000 1.500000
14 11 0.500000 0.500000
15 11 -15.500000 -2.500000
16 11 2.500000 1.500000
17 11 2.500000 1.500000
18 11 -8.500000 0.500000
19 11 2.500000 -5.500000
20 11 0.000000 0.000000
21 11 0.000000 0.000000
22 11 13.500000 -2.500000
23 11 1.500000 3.500000
24 11 1.500000 3.500000
25 11 0.500000 4.500000
26 11 0.500000 4.500000
27 11 0.500000 3.500000
28 11 0.500000 3.500000
0 12 0.500000 -3.500000
1 12 0.500000 -3.500000
2 12 0.500000 -3.500000
3 12 1.500000 -2.500000
4 12 0.500000 -2.500000
5 12 1.500000 -2.500000
6 12 1.500000 -2.500000
7 12 2.500000 -7.500000
8 12 1.500000 -6.500000
9 12 0.500000 -6.500000
10 12 1.500000 -7.500000
11 12 0.000000 0.000000
12 12 0.000000 0.000000
13 12 6.500000 -3.500000
14 12 1.500000 1.500000
15 12 -15.500000 -0.500000
16 12 1.500000 4.500000
17 12 4.500000 5.500000
18 12 -5.500000 0.500000
19 12 0.000000 0.000000
20 12 1.500000 3.500000
21 12 0.500000 3.500000
22 12 0.500000 3.500000
23 12 1.500000 3.500000
24 12 0.500000 3.500000
25 12 0.500000 3.500000
26 12 -12.500000 -15.500000
27 12 1.500000 4.500000
28 12 4.500000 4.500000
0 13 0.500000 -3.500000
1 13 0.500000 -3.500000
2 13 1.500000 -3.500000
3 13 0.500000 -2.500000
4 13 -0.500000 -2.500000
5 13 0.500000 -5.500000
6 13 0.500000 -3.500000
